Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8947,OF-2023-159457,58457358,2023-04-11,2023-04-18,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.2125
8948,ON-2023-120390,1552328,2023-04-11,2023-04-18,Standard Class,TH-21550,OFF-BI-10004995,1633.188,4,0.7,-1306.5504
8949,OF-2023-131492,41099383,2023-04-11,2023-04-16,Second Class,HH-15010,OFF-EN-10002973,8.96,2,0,4.3008
8950,OF-2023-131492,77732572,2023-04-11,2023-04-16,Second Class,HH-15010,OFF-LA-10001641,31.5,10,0,15.12
8951,OF-2023-131492,12623018,2023-04-11,2023-04-16,Second Class,HH-15010,FUR-FU-10003878,30.56,2,0,10.3904
8952,OF-2023-131492,9843687,2023-04-11,2023-04-16,Second Class,HH-15010,FUR-TA-10003837,24.368,2,0.2,-3.3506
8953,OF-2023-117653,88289233,2023-04-11,2023-04-15,Standard Class,MO-17500,FUR-TA-10003008,91.275,1,0.5,-67.5435
8954,OF-2023-106432,54348214,2023-04-11,2023-04-16,Standard Class,CA-12265,OFF-BI-10002799,2.072,2,0.8,-3.5224
8955,OF-2023-106432,95641437,2023-04-11,2023-04-16,Standard Class,CA-12265,FUR-BO-10004360,328.3992,3,0.32,-91.7586
8956,OF-2023-125990,39464053,2023-04-11,2023-04-15,Standard Class,JS-16030,OFF-BI-10004826,39.624,3,0.2,13.8684
8957,OF-2023-147277,20155982,2023-04-12,2023-04-16,Standard Class,EB-13705,FUR-TA-10001539,284.364,2,0.4,-75.8304
8958,OF-2023-147277,1958561,2023-04-12,2023-04-16,Standard Class,EB-13705,OFF-ST-10000142,665.408,2,0.2,66.5408
8959,OF-2023-158743,26525053,2023-04-12,2023-04-19,Standard Class,IG-15085,OFF-AR-10002257,13.36,4,0,4.1416
8960,OF-2023-158743,17789131,2023-04-12,2023-04-19,Standard Class,IG-15085,OFF-PA-10001019,39.96,2,0,18.7812
8961,OF-2023-158743,93961549,2023-04-12,2023-04-19,Standard Class,IG-15085,OFF-BI-10003364,145.85,5,0,70.008
8962,ON-2023-146416,92442342,2023-04-12,2023-04-14,Second Class,JE-16165,OFF-LA-10003714,3.75,1,0,1.8
8963,ON-2023-146416,24231828,2023-04-12,2023-04-14,Second Class,JE-16165,OFF-BI-10001787,20.928,4,0.2,7.5864
8964,OF-2023-158722,59640423,2023-04-12,2023-04-18,Standard Class,MA-17560,OFF-PA-10000176,45.528,3,0.2,15.9348
8965,OF-2023-104822,40819429,2023-04-12,2023-04-12,Same Day,RB-19465,OFF-LA-10002034,24.55,5,0,12.0295
8966,OF-2023-103065,88705459,2023-04-12,2023-04-12,Same Day,PT-19090,OFF-ST-10000617,4.768,2,0.2,-0.7748
8967,OF-2023-103065,2670221,2023-04-12,2023-04-12,Same Day,PT-19090,OFF-PA-10000380,6.672,1,0.2,2.502
8968,OF-2023-103065,40781353,2023-04-12,2023-04-12,Same Day,PT-19090,OFF-AR-10003251,4.448,2,0.2,1.112
8969,OF-2023-103065,47718103,2023-04-12,2023-04-12,Same Day,PT-19090,FUR-FU-10000175,43.936,4,0.2,6.0412
8970,ON-2023-115252,32776004,2023-04-12,2023-04-17,Standard Class,MY-18295,TEC-PH-10004071,15.984,2,0.2,1.3986
8971,ON-2023-115252,32455685,2023-04-12,2023-04-17,Standard Class,MY-18295,OFF-PA-10001667,14.352,3,0.2,4.485
8972,OF-2023-113558,27515248,2023-04-13,2023-04-18,Standard Class,PH-18790,FUR-CH-10003379,683.952,3,0.2,42.747
8973,OF-2023-113558,49425676,2023-04-13,2023-04-18,Standard Class,PH-18790,FUR-FU-10001756,45.696,3,0.2,5.1408
8974,OF-2023-145884,72414701,2023-04-13,2023-04-13,Same Day,SL-20155,TEC-PH-10000895,1439.92,8,0,374.3792
8975,OF-2023-145884,68162368,2023-04-13,2023-04-13,Same Day,SL-20155,FUR-TA-10002356,262.11,1,0,62.9064
8976,OF-2023-167094,60478605,2023-04-13,2023-04-14,First Class,DK-12835,OFF-PA-10003953,5.184,1,0.2,1.8144
8977,OF-2023-167094,43095396,2023-04-13,2023-04-14,First Class,DK-12835,FUR-CH-10000155,478.48,2,0.2,47.848
8978,OF-2023-167094,90419897,2023-04-13,2023-04-14,First Class,DK-12835,TEC-AC-10003116,28.4,2,0.2,6.745
8979,OF-2023-154410,37668090,2023-04-13,2023-04-16,First Class,MD-17860,OFF-ST-10002743,909.12,8,0,9.0912
8980,OF-2023-148166,3597856,2023-04-13,2023-04-18,Standard Class,NK-18490,OFF-AR-10004956,17.856,4,0.2,2.0088
8981,OF-2023-100356,1988311,2023-04-13,2023-04-17,Standard Class,SP-20920,OFF-AP-10002191,23.992,2,0.8,-62.3792
8982,ON-2023-117331,68794877,2023-04-13,2023-04-20,Standard Class,ND-18370,OFF-BI-10003984,8.559,1,0.7,-6.5619
8983,OF-2023-117422,90291236,2023-04-13,2023-04-17,Standard Class,FC-14245,OFF-AP-10000938,161.568,2,0.2,16.1568
8984,OF-2023-117422,76342486,2023-04-13,2023-04-17,Standard Class,FC-14245,OFF-PA-10002195,4.064,1,0.2,1.3716
8985,OF-2023-117422,5398245,2023-04-13,2023-04-17,Standard Class,FC-14245,OFF-BI-10002799,6.216,4,0.7,-4.9728
8986,OF-2023-113453,1219420,2023-04-13,2023-04-20,Standard Class,CM-12160,TEC-PH-10004165,329.988,2,0.4,-76.9972
8987,OF-2023-113453,96816023,2023-04-13,2023-04-20,Standard Class,CM-12160,OFF-ST-10000352,71.376,3,0.2,-4.461
8988,OF-2023-142125,91227480,2023-04-13,2023-04-19,Standard Class,JB-15400,OFF-BI-10000301,38.82,6,0,19.41
8989,OF-2023-142125,35984457,2023-04-13,2023-04-19,Standard Class,JB-15400,OFF-BI-10003460,21.9,5,0,10.512
8990,OF-2023-127180,60241481,2023-04-14,2023-04-16,First Class,TA-21385,TEC-CO-10004722,11199.968,4,0.2,3919.9888
8991,OF-2023-127180,60618085,2023-04-14,2023-04-16,First Class,TA-21385,TEC-PH-10001494,2399.6,8,0,647.892
8992,OF-2023-127180,98367048,2023-04-14,2023-04-16,First Class,TA-21385,OFF-EN-10002500,63.9,5,0,28.755
8993,OF-2023-127180,60113569,2023-04-14,2023-04-16,First Class,TA-21385,TEC-PH-10003800,52.99,1,0,0.5299
8994,OF-2023-101581,95551019,2023-04-14,2023-04-19,Standard Class,DW-13195,FUR-TA-10002607,177.225,5,0.5,-120.513
8995,OF-2023-130211,74949121,2023-04-14,2023-04-14,Same Day,BD-11620,OFF-ST-10000129,333.09,3,0,23.3163
8996,OF-2023-130211,16134128,2023-04-14,2023-04-14,Same Day,BD-11620,FUR-TA-10003748,248.98,2,0,54.7756
8997,ON-2023-111920,81852251,2023-04-14,2023-04-18,Standard Class,PS-18970,OFF-AR-10003179,36.44,4,0,12.0252
8998,OF-2023-130141,27984645,2023-04-14,2023-04-16,Second Class,HA-14905,OFF-BI-10000831,3.168,4,0.7,-2.5344
8999,OF-2023-130141,86258475,2023-04-14,2023-04-16,Second Class,HA-14905,FUR-CH-10000749,579.136,4,0.2,-28.9568
9000,OF-2023-156363,51106600,2023-04-14,2023-04-20,Standard Class,ML-17395,TEC-PH-10003988,32.7,5,0.4,-6.54
9001,OF-2023-156363,19515419,2023-04-14,2023-04-20,Standard Class,ML-17395,OFF-EN-10003068,31.68,4,0.2,11.088
9002,OF-2023-117079,62739522,2023-04-15,2023-04-19,Standard Class,JR-15700,TEC-PH-10004586,863.88,3,0.2,107.985
9003,OF-2023-139913,89028125,2023-04-15,2023-04-21,Standard Class,JC-16105,OFF-PA-10003739,11.56,2,0,5.6644
9004,OF-2023-139913,78239703,2023-04-15,2023-04-21,Standard Class,JC-16105,OFF-PA-10002479,26.4,5,0,11.88
9005,OF-2023-139913,66518363,2023-04-15,2023-04-21,Standard Class,JC-16105,FUR-FU-10000771,69.08,11,0,29.0136
9006,OF-2023-139913,34027765,2023-04-15,2023-04-21,Standard Class,JC-16105,TEC-PH-10001552,35.88,3,0,10.0464
9007,ON-2023-105389,89213074,2023-04-15,2023-04-20,Second Class,DM-13015,OFF-BI-10004364,3.564,3,0.8,-6.237
9008,ON-2023-105389,19101819,2023-04-15,2023-04-20,Second Class,DM-13015,TEC-PH-10002824,823.96,5,0.2,51.4975
9009,ON-2023-105389,79901781,2023-04-15,2023-04-20,Second Class,DM-13015,OFF-AR-10000634,10.272,3,0.2,0.8988
9010,OF-2023-106068,12116941,2023-04-15,2023-04-20,Standard Class,RB-19330,OFF-BI-10000962,9.762,3,0.8,-15.1311
9011,OF-2023-106068,920429,2023-04-15,2023-04-20,Standard Class,RB-19330,OFF-ST-10004507,13.72,1,0.2,1.2005
9012,OF-2023-106068,68790161,2023-04-15,2023-04-20,Standard Class,RB-19330,TEC-AC-10002942,55.2,1,0.2,-2.07
9013,OF-2023-106068,80857978,2023-04-15,2023-04-20,Standard Class,RB-19330,OFF-ST-10002344,259.136,4,0.2,-58.3056
9014,OF-2023-125451,89860390,2023-04-15,2023-04-16,First Class,AH-10075,FUR-TA-10001039,240.744,4,0.3,-13.7568
9015,OF-2023-125451,72747546,2023-04-15,2023-04-16,First Class,AH-10075,FUR-FU-10004963,35,4,0,14.7
9016,OF-2023-125451,12534896,2023-04-15,2023-04-16,First Class,AH-10075,FUR-FU-10000277,210.68,2,0,50.5632
9017,OF-2023-125451,39499485,2023-04-15,2023-04-16,First Class,AH-10075,FUR-TA-10004915,637.896,3,0.3,-127.5792
9018,OF-2023-125451,43104265,2023-04-15,2023-04-16,First Class,AH-10075,OFF-PA-10003724,43.44,8,0,21.2856
9019,OF-2023-125451,94692225,2023-04-15,2023-04-16,First Class,AH-10075,OFF-AP-10002906,2.22,1,0,0.666
9020,OF-2023-141705,40863808,2023-04-16,2023-04-18,First Class,PO-18850,FUR-TA-10004607,517.405,5,0.3,-81.3065
9021,OF-2023-144365,16259167,2023-04-16,2023-04-22,Standard Class,CS-11950,OFF-FA-10000735,11.68,4,0,5.256
9022,OF-2023-155558,23213828,2023-04-18,2023-04-25,Standard Class,PG-18895,TEC-AC-10001998,19.99,1,0,6.7966
9023,OF-2023-155558,81434556,2023-04-18,2023-04-25,Standard Class,PG-18895,OFF-LA-10000134,6.16,2,0,2.9568
9024,OF-2023-162173,29474293,2023-04-18,2023-04-24,Standard Class,OT-18730,FUR-TA-10001520,356.85,5,0,60.6645
9025,OF-2023-162173,69240825,2023-04-18,2023-04-24,Standard Class,OT-18730,OFF-EN-10002831,251.58,7,0,113.211
9026,OF-2023-115119,76337010,2023-04-18,2023-04-22,Standard Class,SC-20440,TEC-PH-10001433,61.542,1,0.4,-13.3341
9027,OF-2023-115119,56902947,2023-04-18,2023-04-22,Standard Class,SC-20440,OFF-BI-10003007,81.438,7,0.7,-65.1504
9028,ON-2023-110646,53316026,2023-04-18,2023-04-23,Standard Class,JF-15190,OFF-BI-10004330,33.282,3,0.7,-27.735
9029,ON-2023-110646,39049486,2023-04-18,2023-04-23,Standard Class,JF-15190,TEC-PH-10002807,118.65,5,0.4,19.775
9030,ON-2023-110646,17161620,2023-04-18,2023-04-23,Standard Class,JF-15190,OFF-LA-10001404,14.76,5,0.2,4.9815
9031,OF-2023-102729,11864059,2023-04-18,2023-04-23,Standard Class,BF-11215,OFF-ST-10000464,55.616,2,0.2,5.5616
9032,OF-2023-110373,63478705,2023-04-19,2023-04-22,Second Class,MA-17560,OFF-AR-10003045,7.056,3,0.2,2.205
9033,OF-2023-110373,427320,2023-04-19,2023-04-22,Second Class,MA-17560,TEC-PH-10001536,27.184,2,0.2,2.0388
9034,OF-2023-130764,61223811,2023-04-19,2023-04-20,First Class,JO-15145,FUR-BO-10003034,556.665,5,0.15,6.549
9035,OF-2023-130764,36152264,2023-04-19,2023-04-20,First Class,JO-15145,TEC-PH-10003215,95.84,4,0.2,34.742
9036,OF-2023-127922,27617106,2023-04-19,2023-04-26,Standard Class,SH-19975,OFF-EN-10003068,15.84,2,0.2,5.544
9037,OF-2023-127922,64540143,2023-04-19,2023-04-26,Standard Class,SH-19975,OFF-PA-10001204,8.448,2,0.2,2.64
9038,OF-2023-151225,33522092,2023-04-19,2023-04-21,First Class,JM-15655,FUR-TA-10001539,189.576,1,0.2,9.4788
9039,OF-2023-151225,31751146,2023-04-19,2023-04-21,First Class,JM-15655,TEC-PH-10004100,71.96,5,0.2,7.196
9040,OF-2023-134880,98462263,2023-04-19,2023-04-24,Standard Class,TW-21025,OFF-PA-10004039,44.784,1,0.2,16.2342
9041,OF-2023-110310,89737403,2023-04-19,2023-04-25,Standard Class,NB-18655,OFF-PA-10001685,56.784,7,0.2,20.5842
9042,OF-2023-110310,70281420,2023-04-19,2023-04-25,Standard Class,NB-18655,OFF-BI-10001097,5.607,3,0.7,-3.9249
9043,OF-2023-110310,45365404,2023-04-19,2023-04-25,Standard Class,NB-18655,OFF-AR-10001662,6.576,3,0.2,0.5754
9044,OF-2023-118367,43767901,2023-04-20,2023-04-25,Second Class,LO-17170,OFF-EN-10004386,47.98,2,0,23.99
9045,OF-2023-111262,51315300,2023-04-20,2023-04-24,Second Class,KH-16510,TEC-AC-10002167,24,2,0.2,-2.7
9046,OF-2023-111262,18628034,2023-04-20,2023-04-24,Second Class,KH-16510,OFF-PA-10001937,15.552,3,0.2,5.4432
9047,OF-2023-111262,52865506,2023-04-20,2023-04-24,Second Class,KH-16510,TEC-AC-10004510,26.176,2,0.2,-3.272
9048,OF-2023-139353,59815522,2023-04-20,2023-04-22,Second Class,JM-15250,FUR-FU-10001876,77.952,3,0.2,15.5904
9049,OF-2023-139353,7890386,2023-04-20,2023-04-22,Second Class,JM-15250,OFF-ST-10001522,147.184,2,0.2,-29.4368
9050,OF-2023-139353,92389047,2023-04-20,2023-04-22,Second Class,JM-15250,OFF-PA-10000300,47.952,3,0.2,16.1838
9051,OF-2023-160661,74381018,2023-04-20,2023-04-24,Standard Class,SA-20830,OFF-LA-10002475,21.93,3,0,10.3071
9052,OF-2023-160983,19178552,2023-04-21,2023-04-23,Second Class,GB-14530,OFF-PA-10002250,46.96,8,0,22.5408
9053,OF-2023-139661,19577015,2023-04-22,2023-04-26,Standard Class,JW-15220,FUR-FU-10002885,9.64,2,0,3.6632
9054,OF-2023-127285,67383579,2023-04-22,2023-04-29,Standard Class,MM-18055,OFF-BI-10004330,88.752,3,0.2,27.735
9055,OF-2023-127285,58963792,2023-04-22,2023-04-29,Standard Class,MM-18055,OFF-BI-10002072,13.904,2,0.2,5.214
9056,OF-2023-123491,32404526,2023-04-22,2023-04-28,Standard Class,JK-15205,OFF-LA-10003077,43.86,6,0,20.6142
9057,OF-2023-123491,13983572,2023-04-22,2023-04-28,Standard Class,JK-15205,TEC-PH-10003505,148.48,2,0.2,16.704
9058,OF-2023-123491,39828344,2023-04-22,2023-04-28,Standard Class,JK-15205,OFF-PA-10003424,7.42,2,0,3.71
9059,OF-2023-123491,26729939,2023-04-22,2023-04-28,Standard Class,JK-15205,FUR-CH-10003061,71.992,1,0.2,-0.8999
9060,OF-2023-123491,11236042,2023-04-22,2023-04-28,Standard Class,JK-15205,OFF-AR-10003514,19.9,5,0,6.567
9061,OF-2023-123491,8245296,2023-04-22,2023-04-28,Standard Class,JK-15205,OFF-AP-10002684,1702.12,14,0,510.636
9062,OF-2023-152807,79471550,2023-04-22,2023-04-26,Standard Class,MC-18100,OFF-PA-10004355,20.736,4,0.2,7.2576
9063,OF-2023-152807,14245519,2023-04-22,2023-04-26,Standard Class,MC-18100,FUR-FU-10004415,7.168,2,0.2,0.9856
9064,OF-2023-152807,85719509,2023-04-22,2023-04-26,Standard Class,MC-18100,OFF-ST-10002486,11.168,2,0.2,-2.5128
9065,OF-2023-152807,66078726,2023-04-22,2023-04-26,Standard Class,MC-18100,TEC-AC-10001142,442.4,7,0.2,-55.3
9066,OF-2023-142622,58194256,2023-04-22,2023-04-25,First Class,JK-15625,FUR-CH-10003833,97.568,2,0.2,-6.098
9067,OF-2023-142622,34262707,2023-04-22,2023-04-25,First Class,JK-15625,FUR-CH-10004289,614.272,8,0.2,-23.0352
9068,OF-2023-142622,78767921,2023-04-22,2023-04-25,First Class,JK-15625,FUR-BO-10004467,199.98,2,0,37.9962
9069,OF-2023-152583,66852374,2023-04-22,2023-04-22,Same Day,RA-19945,FUR-FU-10003849,16.192,2,0.6,-8.5008
9070,OF-2023-152583,11208292,2023-04-22,2023-04-22,Same Day,RA-19945,FUR-TA-10002041,251.006,2,0.3,-68.1302
9071,OF-2023-152583,82108262,2023-04-22,2023-04-22,Same Day,RA-19945,OFF-ST-10002214,54.192,6,0.2,4.0644
9072,OF-2023-155292,95227917,2023-04-22,2023-04-24,First Class,RD-19810,OFF-ST-10004963,105.98,7,0,4.2392
9073,OF-2023-155292,76584329,2023-04-22,2023-04-24,First Class,RD-19810,OFF-SU-10002573,35.06,2,0,10.518
9074,OF-2023-155292,1121481,2023-04-22,2023-04-24,First Class,RD-19810,FUR-CH-10000553,33.94,1,0,9.1638
9075,OF-2023-155292,86424348,2023-04-22,2023-04-24,First Class,RD-19810,OFF-LA-10001982,30,8,0,14.4
9076,OF-2023-131632,69650808,2023-04-23,2023-04-27,Standard Class,AH-10120,OFF-AR-10003651,5.248,2,0.2,0.5904
9077,OF-2023-117114,70291138,2023-04-23,2023-04-28,Standard Class,CY-12745,TEC-PH-10004042,508.768,4,0.2,38.1576
9078,OF-2023-117114,87001518,2023-04-23,2023-04-28,Standard Class,CY-12745,OFF-EN-10001137,9.912,3,0.2,3.2214
9079,OF-2023-123967,96661441,2023-04-24,2023-04-26,Second Class,SF-20200,OFF-BI-10001308,25.12,5,0.2,7.85
9080,OF-2023-123967,42499061,2023-04-24,2023-04-26,Second Class,SF-20200,FUR-TA-10003954,2665.62,9,0,239.9058
9081,OF-2023-104136,89367693,2023-04-24,2023-04-27,Second Class,SF-20065,OFF-PA-10004243,189.7,10,0,91.056
9082,OF-2023-104136,25691688,2023-04-24,2023-04-27,Second Class,SF-20065,OFF-PA-10001033,40.99,1,0,20.0851
9083,OF-2023-164049,93884764,2023-04-25,2023-04-29,Standard Class,KH-16630,OFF-PA-10000791,23.85,5,0,10.7325
9084,OF-2023-116358,19685390,2023-04-25,2023-04-29,Standard Class,KM-16225,OFF-FA-10003495,18.24,3,0,9.12
9085,OF-2023-116358,92738417,2023-04-25,2023-04-29,Standard Class,KM-16225,OFF-AR-10004685,27.78,6,0,9.1674
9086,ON-2023-163790,95991792,2023-04-25,2023-04-27,Second Class,NL-18310,OFF-EN-10001335,76.58,7,0,38.29
9087,ON-2023-163790,20141560,2023-04-25,2023-04-27,Second Class,NL-18310,OFF-AR-10003469,8.8,5,0,4.224
9088,ON-2023-163790,15564916,2023-04-25,2023-04-27,Second Class,NL-18310,OFF-BI-10003718,590.352,6,0.2,206.6232
9089,ON-2023-163790,83289145,2023-04-25,2023-04-27,Second Class,NL-18310,OFF-FA-10004838,5.58,3,0,0.1674
9090,ON-2023-163790,26944628,2023-04-25,2023-04-27,Second Class,NL-18310,FUR-FU-10002508,25.02,3,0,10.5084
9091,ON-2023-163790,36088943,2023-04-25,2023-04-27,Second Class,NL-18310,OFF-ST-10001511,452.55,7,0,22.6275
9092,OF-2023-143567,75669445,2023-04-25,2023-04-28,Second Class,TB-21175,OFF-EN-10004846,5.32,2,0,2.6068
9093,OF-2023-143567,83203147,2023-04-25,2023-04-28,Second Class,TB-21175,FUR-CH-10000454,975.92,4,0,292.776
9094,OF-2023-143567,40904668,2023-04-25,2023-04-28,Second Class,TB-21175,TEC-AC-10004145,2249.91,9,0,517.4793
9095,OF-2023-143567,27576246,2023-04-25,2023-04-28,Second Class,TB-21175,OFF-ST-10001580,59.92,4,0,16.7776
9096,OF-2023-127782,66216741,2023-04-25,2023-04-29,Standard Class,TH-21115,FUR-FU-10001847,3.312,1,0.2,0.6624
9097,OF-2023-127782,36401257,2023-04-25,2023-04-29,Standard Class,TH-21115,OFF-AP-10001962,20.136,3,0.2,1.2585
9098,OF-2023-127782,98106775,2023-04-25,2023-04-29,Standard Class,TH-21115,OFF-EN-10003845,8.856,3,0.2,2.8782
9099,OF-2023-127782,46887939,2023-04-25,2023-04-29,Standard Class,TH-21115,TEC-PH-10001817,859.2,4,0.4,-186.16
9100,OF-2023-168179,89178351,2023-04-25,2023-04-30,Standard Class,JB-16000,OFF-PA-10001800,19.44,3,0,9.3312
9101,OF-2023-141425,2822931,2023-04-25,2023-04-29,Second Class,AR-10825,OFF-SU-10000646,384.592,2,0.2,-81.7258
9102,ON-2023-115609,28815165,2023-04-25,2023-04-30,Standard Class,CS-12505,OFF-AP-10003040,168.1,5,0,43.706
9103,ON-2023-145597,90534877,2023-04-25,2023-04-28,First Class,GG-14650,OFF-AR-10001958,54.336,4,0.2,5.4336
9104,OF-2023-167227,18161549,2023-04-25,2023-04-28,First Class,NP-18670,OFF-AP-10001962,83.9,10,0,20.975
9105,OF-2023-167227,98698090,2023-04-25,2023-04-28,First Class,NP-18670,OFF-PA-10001838,11.76,2,0,5.7624
9106,OF-2023-120061,93633577,2023-04-25,2023-04-30,Second Class,SR-20425,FUR-CH-10001973,155.372,2,0.3,-35.5136
9107,OF-2023-169005,52603825,2023-04-25,2023-04-29,Standard Class,BG-11035,OFF-AR-10000246,5.56,2,0,1.4456
9108,OF-2023-153339,16359347,2023-04-26,2023-04-28,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995
9109,OF-2023-142636,64203916,2023-04-26,2023-04-30,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0,65.7342
9110,OF-2023-142636,24841314,2023-04-26,2023-04-30,Standard Class,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744
9111,OF-2023-126046,18749783,2023-04-26,2023-04-30,Standard Class,JC-16105,OFF-LA-10004484,12.39,3,0,5.6994
9112,OF-2023-143329,72719912,2023-04-26,2023-05-01,Standard Class,DL-13330,FUR-FU-10000629,41.37,3,0,17.3754
9113,OF-2023-121615,40027994,2023-04-26,2023-05-02,Standard Class,DL-12925,OFF-PA-10000327,8.56,2,0,3.852
9114,OF-2023-121615,2455903,2023-04-26,2023-05-02,Standard Class,DL-12925,OFF-ST-10001325,52.4,5,0,14.148
9115,OF-2023-121615,84530681,2023-04-26,2023-05-02,Standard Class,DL-12925,OFF-LA-10001771,14.94,3,0,6.8724
9116,OF-2023-110429,82689354,2023-04-26,2023-05-01,Standard Class,DM-13015,OFF-BI-10000216,11.673,3,0.7,-7.782
9117,ON-2023-110989,61645351,2023-04-26,2023-04-28,Second Class,EJ-14155,TEC-AC-10002345,43.5,3,0,10.875
9118,OF-2023-103009,82367189,2023-04-26,2023-04-28,Second Class,PJ-18835,OFF-PA-10001215,26.4,5,0,11.88
9119,OF-2023-148320,39445222,2023-04-26,2023-05-01,Standard Class,PG-18895,OFF-PA-10003022,35.88,6,0,17.5812
9120,OF-2023-161130,94663533,2023-04-26,2023-05-01,Standard Class,BF-11275,TEC-PH-10002549,361.376,2,0.2,27.1032
9121,ON-2023-101518,38994920,2023-04-26,2023-05-01,Standard Class,PB-19105,TEC-AC-10001553,40.776,3,0.2,0.5097
9122,ON-2023-105998,76865762,2023-04-26,2023-04-28,First Class,CR-12580,TEC-AC-10004469,199.75,5,0,87.89
9123,ON-2023-105998,60203444,2023-04-26,2023-04-28,First Class,CR-12580,FUR-TA-10001095,1673.184,12,0.2,20.9148
9124,OF-2023-130834,76240505,2023-04-26,2023-04-29,Second Class,JM-16195,OFF-PA-10003673,16.272,3,0.2,5.2884
9125,ON-2023-168802,34558379,2023-04-26,2023-04-30,Standard Class,JO-15145,OFF-BI-10002393,18.368,4,0.2,5.9696
9126,OF-2023-135419,98331129,2023-04-26,2023-05-02,Standard Class,BG-11740,FUR-TA-10001086,486.368,4,0.2,36.4776
9127,OF-2023-100622,75839217,2023-04-26,2023-04-30,Standard Class,DK-13090,TEC-CO-10003236,959.984,2,0.2,311.9948
9128,OF-2023-100622,83185494,2023-04-26,2023-04-30,Standard Class,DK-13090,OFF-BI-10002982,4.086,2,0.7,-2.9964
9129,OF-2023-100622,39718905,2023-04-26,2023-04-30,Standard Class,DK-13090,OFF-AR-10004010,55.984,2,0.2,4.1988
9130,OF-2023-100622,2244872,2023-04-26,2023-04-30,Standard Class,DK-13090,OFF-PA-10002947,10.688,2,0.2,3.7408
9131,ON-2023-168116,72123271,2023-04-27,2023-04-27,Same Day,GT-14635,TEC-MA-10004125,7999.98,4,0.5,-3839.9904
9132,ON-2023-168116,58599289,2023-04-27,2023-04-27,Same Day,GT-14635,OFF-AP-10002457,167.44,2,0.2,14.651
9133,ON-2023-156083,71069221,2023-04-27,2023-05-04,Standard Class,JL-15175,OFF-PA-10001560,9.664,2,0.2,3.2616
9134,OF-2023-105144,44416714,2023-04-27,2023-05-04,Standard Class,SZ-20035,OFF-LA-10003923,23.68,2,0.2,8.88
9135,OF-2023-147760,4615192,2023-04-27,2023-04-28,First Class,KL-16555,FUR-TA-10004575,523.764,3,0.4,-192.0468
9136,OF-2023-147760,88621812,2023-04-27,2023-04-28,First Class,KL-16555,TEC-PH-10002483,1359.96,5,0.2,118.9965
9137,OF-2023-102610,64786912,2023-04-27,2023-05-01,Standard Class,CA-12265,TEC-AC-10000303,95.976,3,0.2,15.5961
9138,OF-2023-102610,88187699,2023-04-27,2023-05-01,Standard Class,CA-12265,TEC-PH-10000127,143.928,9,0.2,-32.3838
9139,OF-2023-102610,41123600,2023-04-27,2023-05-01,Standard Class,CA-12265,OFF-BI-10004364,3.564,2,0.7,-2.97
9140,OF-2023-102610,19673201,2023-04-27,2023-05-01,Standard Class,CA-12265,OFF-LA-10002195,4.928,2,0.2,1.7248
9141,OF-2023-121160,91117508,2023-04-27,2023-04-27,Same Day,FM-14290,OFF-BI-10001308,7.536,6,0.8,-13.188
9142,OF-2023-121160,29573222,2023-04-27,2023-04-27,Same Day,FM-14290,OFF-BI-10003094,1.408,2,0.8,-2.3232
9143,OF-2023-121160,91007536,2023-04-27,2023-04-27,Same Day,FM-14290,OFF-BI-10004040,4.144,4,0.8,-6.4232
9144,OF-2023-121160,23721609,2023-04-27,2023-04-27,Same Day,FM-14290,OFF-ST-10002485,52.752,3,0.2,-12.5286
9145,ON-2023-122672,87822890,2023-04-27,2023-05-02,Standard Class,HG-14965,TEC-AC-10002323,70.72,4,0.2,-6.188
9146,ON-2023-122672,25399597,2023-04-27,2023-05-02,Standard Class,HG-14965,OFF-ST-10002344,194.352,3,0.2,-43.7292
9147,OF-2023-159135,98549692,2023-04-27,2023-05-01,Standard Class,KM-16375,OFF-AR-10000657,4.3,2,0,1.419
9148,ON-2023-107272,33407173,2023-04-28,2023-05-05,Standard Class,TS-21610,OFF-BI-10003274,2.388,2,0.7,-1.8308
9149,ON-2023-107272,74849322,2023-04-28,2023-05-05,Standard Class,TS-21610,OFF-ST-10002974,243.992,7,0.2,30.499
9150,ON-2023-111745,88775686,2023-04-28,2023-04-29,First Class,RA-19885,TEC-AC-10003911,159.99,1,0,54.3966
9151,OF-2023-116225,11803850,2023-04-28,2023-05-02,Standard Class,SV-20935,TEC-AC-10001432,390.75,5,0,171.93
9152,OF-2023-154732,53901048,2023-04-28,2023-04-30,First Class,AH-10195,OFF-BI-10000474,16.03,5,0.8,-25.648
9153,OF-2023-114258,36474664,2023-04-28,2023-05-03,Second Class,EM-13825,TEC-PH-10003012,492.768,4,0.2,55.4364
9154,OF-2023-157196,46200405,2023-04-28,2023-05-02,Standard Class,AA-10645,OFF-PA-10003172,12.96,2,0,6.2208
9155,OF-2023-102925,22509711,2023-04-28,2023-05-03,Second Class,CD-12280,OFF-BI-10002735,164.688,6,0.2,55.5822
