Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
3395,OF-2021-132486,78650349,2021-04-14,2021-04-18,Second Class,JF-15355,TEC-AC-10000710,148.32,9,0,63.7776
3396,OF-2021-132486,09537854,2021-04-14,2021-04-18,Second Class,JF-15355,FUR-CH-10004495,240.784,1,0.2,27.0882
3397,OF-2021-132486,68535297,2021-04-14,2021-04-18,Second Class,JF-15355,FUR-CH-10004540,191.968,7,0.2,16.7972
3398,OF-2021-132486,15519651,2021-04-14,2021-04-18,Second Class,JF-15355,OFF-PA-10004971,11.56,2,0,5.6644
3399,OF-2021-132486,28441826,2021-04-14,2021-04-18,Second Class,JF-15355,OFF-EN-10002600,11.8,4,0,5.664
3400,OF-2021-132486,77701451,2021-04-14,2021-04-18,Second Class,JF-15355,FUR-CH-10001854,842.352,3,0.2,42.1176
3401,OF-2021-155068,94029098,2021-04-14,2021-04-14,Same Day,RA-19285,TEC-PH-10004897,55.944,7,0.2,-13.2867
3402,OF-2021-155068,76975845,2021-04-14,2021-04-14,Same Day,RA-19285,OFF-AR-10002656,10.688,2,0.2,2.2712
3403,OF-2021-155068,14651060,2021-04-14,2021-04-14,Same Day,RA-19285,TEC-PH-10004924,11.824,2,0.2,1.0346
3404,OF-2021-142692,62194218,2021-04-14,2021-04-19,Standard Class,AG-10495,OFF-BI-10004140,3.592,1,0.2,1.1225
3405,OF-2021-110877,54295305,2021-04-14,2021-04-17,First Class,JE-15715,OFF-PA-10004621,36.288,7,0.2,12.7008
3406,OF-2021-110877,10403442,2021-04-14,2021-04-17,First Class,JE-15715,TEC-PH-10002103,150.384,2,0.2,15.0384
3407,OF-2021-109190,94026665,2021-04-14,2021-04-19,Standard Class,CC-12685,OFF-PA-10000069,60.736,8,0.2,20.4984
3408,OF-2021-109190,99018238,2021-04-14,2021-04-19,Standard Class,CC-12685,TEC-CO-10001943,479.976,3,0.2,161.9919
3409,OF-2021-109190,53987579,2021-04-14,2021-04-19,Standard Class,CC-12685,OFF-BI-10000977,6.08,1,0.8,-10.336
3410,OF-2021-118738,89005666,2021-04-15,2021-04-21,Standard Class,AG-10495,OFF-PA-10003177,15.552,3,0.2,5.4432
3411,OF-2021-118738,40152788,2021-04-15,2021-04-21,Standard Class,AG-10495,FUR-TA-10002607,347.361,7,0.3,-69.4722
3412,OF-2021-118738,36462697,2021-04-15,2021-04-21,Standard Class,AG-10495,OFF-PA-10001166,10.368,2,0.2,3.6288
3413,OF-2021-156608,76575586,2021-04-15,2021-04-20,Standard Class,MT-18070,OFF-BI-10004140,3.592,4,0.8,-6.286
3414,OF-2021-149650,94455593,2021-04-15,2021-04-18,First Class,RD-19660,FUR-CH-10003956,454.272,8,0.2,-73.8192
3415,OF-2021-152891,79203363,2021-04-16,2021-04-21,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,0,16.3215
3416,OF-2021-152891,49896991,2021-04-16,2021-04-21,Standard Class,TB-21625,FUR-TA-10001857,253.176,3,0.2,-31.647
3417,OF-2021-109862,60319137,2021-04-16,2021-04-21,Standard Class,HK-14890,TEC-PH-10004042,158.99,1,0,41.3374
3418,OF-2021-109862,42293899,2021-04-16,2021-04-21,Standard Class,HK-14890,FUR-CH-10002439,291.1,5,0,75.686
3419,OF-2021-105844,45711602,2021-04-16,2021-04-18,Second Class,JF-15415,OFF-AR-10001955,79.36,4,0,23.808
3420,OF-2021-130848,08094512,2021-04-16,2021-04-16,Same Day,DG-13300,FUR-CH-10000422,582.336,8,0.2,-29.1168
3421,OF-2021-139290,74052838,2021-04-17,2021-04-21,Standard Class,MY-17380,OFF-LA-10004008,5.76,2,0,2.6496
3422,OF-2021-156146,87044065,2021-04-17,2021-04-21,Second Class,AG-10495,TEC-PH-10001700,105.584,2,0.2,9.2386
3423,OF-2021-156146,84922225,2021-04-17,2021-04-21,Second Class,AG-10495,TEC-PH-10001527,68.72,2,0.2,-14.603
3424,OF-2021-150714,52686335,2021-04-17,2021-04-23,Standard Class,KH-16690,OFF-LA-10001474,146.544,6,0.2,47.6268
3425,OF-2021-150714,98341784,2021-04-17,2021-04-23,Standard Class,KH-16690,OFF-PA-10001497,131.904,3,0.2,47.8152
3426,OF-2021-150714,14304880,2021-04-17,2021-04-23,Standard Class,KH-16690,OFF-AP-10003287,203.88,5,0.2,20.388
3427,OF-2021-150714,53335479,2021-04-17,2021-04-23,Standard Class,KH-16690,OFF-BI-10002982,14.301,7,0.7,-10.4874
3428,OF-2021-150714,39982206,2021-04-17,2021-04-23,Standard Class,KH-16690,OFF-ST-10001809,718.64,10,0.2,-161.694
3429,OF-2021-162537,55406583,2021-04-19,2021-04-25,Standard Class,RD-19585,OFF-EN-10003862,10.67,1,0,4.9082
3430,OF-2021-162537,88001847,2021-04-19,2021-04-25,Standard Class,RD-19585,OFF-ST-10004258,36.63,3,0,9.8901
3431,OF-2021-162537,63722375,2021-04-19,2021-04-25,Standard Class,RD-19585,FUR-FU-10002885,24.1,5,0,9.158
3432,OF-2021-162537,40706058,2021-04-19,2021-04-25,Standard Class,RD-19585,FUR-FU-10001918,33.11,7,0,12.9129
3433,OF-2021-110289,92824191,2021-04-20,2021-04-24,Standard Class,NB-18655,OFF-PA-10002986,33.4,5,0,16.032
3434,OF-2021-110289,68944172,2021-04-20,2021-04-24,Standard Class,NB-18655,OFF-EN-10001434,210.84,4,0,103.3116
3435,OF-2021-123673,42090442,2021-04-21,2021-04-23,Second Class,CH-12070,TEC-PH-10001809,299.9,2,0,74.975
3436,ON-2021-131359,62391393,2021-04-21,2021-04-24,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954
3437,ON-2021-131359,09617965,2021-04-21,2021-04-24,Second Class,FA-14230,TEC-CO-10001571,439.992,1,0.2,164.997
3438,ON-2021-131359,53781692,2021-04-21,2021-04-24,Second Class,FA-14230,TEC-PH-10004531,87.96,5,0.2,30.786
3439,ON-2021-131359,01616369,2021-04-21,2021-04-24,Second Class,FA-14230,FUR-FU-10003026,15.488,4,0.2,3.6784
3440,OF-2021-132318,89188093,2021-04-21,2021-04-24,First Class,TT-21220,OFF-AP-10000026,182.91,3,0,53.0439
3441,OF-2021-145758,14996064,2021-04-21,2021-04-21,Same Day,BF-11020,TEC-MA-10004552,1035.8,4,0,269.308
3442,OF-2021-131457,32763561,2021-04-22,2021-04-28,Standard Class,MZ-17515,OFF-EN-10001509,14.28,7,0,6.7116
3443,OF-2021-122259,63765517,2021-04-22,2021-04-26,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0,21.036
3444,OF-2021-132570,98686453,2021-04-22,2021-04-24,Second Class,KT-16480,OFF-AR-10000369,2.78,2,0,0.7228
3445,OF-2021-132570,02433287,2021-04-22,2021-04-24,Second Class,KT-16480,OFF-EN-10003055,79.96,2,0,35.982
3446,ON-2021-164448,43108499,2021-04-22,2021-04-26,Second Class,DK-12835,OFF-BI-10002949,9.728,2,0.2,3.2832
3447,ON-2021-164448,50809535,2021-04-22,2021-04-26,Second Class,DK-12835,OFF-EN-10002600,14.75,5,0,7.08
3448,ON-2021-164448,18629182,2021-04-22,2021-04-26,Second Class,DK-12835,OFF-BI-10003708,29.8,5,0.2,9.3125
3449,ON-2021-164448,12613580,2021-04-22,2021-04-26,Second Class,DK-12835,OFF-LA-10003510,427.42,14,0,196.6132
3450,OF-2021-164882,88873685,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-PA-10000157,19.98,1,0,9.3906
3451,OF-2021-164882,92053954,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-BI-10004519,398.352,3,0.2,124.485
3452,OF-2021-164882,99590881,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-AR-10004272,5.04,3,0,1.26
3453,OF-2021-164882,67821821,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-FA-10000585,17.45,5,0,8.027
3454,OF-2021-164882,94812124,2021-04-22,2021-04-22,Same Day,SG-20080,FUR-CH-10004218,323.136,4,0.2,20.196
3455,OF-2021-164882,50026440,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-SU-10004231,29.7,3,0,8.019
3456,OF-2021-164882,52456516,2021-04-22,2021-04-22,Same Day,SG-20080,TEC-PH-10001578,1295.84,4,0.2,145.782
3457,OF-2021-164882,03491219,2021-04-22,2021-04-22,Same Day,SG-20080,OFF-ST-10003638,46.84,2,0,12.6468
3458,OF-2021-164882,24549419,2021-04-22,2021-04-22,Same Day,SG-20080,FUR-BO-10002213,425.833,1,0.15,20.0392
3459,OF-2021-105221,00203123,2021-04-23,2021-04-25,First Class,VM-21685,TEC-AC-10002323,35.36,2,0.2,-3.094
3460,OF-2021-105221,90381061,2021-04-23,2021-04-25,First Class,VM-21685,OFF-FA-10001135,3.168,2,0.2,-0.7128
3461,OF-2021-130995,15575753,2021-04-23,2021-04-28,Standard Class,QJ-19255,TEC-PH-10000347,4.95,1,0,1.3365
3462,OF-2021-113145,09175115,2021-04-23,2021-04-27,Standard Class,VD-21670,OFF-PA-10002659,13.52,4,0,6.2192
3463,OF-2021-113145,22541373,2021-04-23,2021-04-27,Standard Class,VD-21670,FUR-FU-10000965,259.7,5,0,106.477
3464,OF-2021-113145,78458699,2021-04-23,2021-04-27,Standard Class,VD-21670,TEC-PH-10001527,42.95,1,0,1.2885
3465,OF-2021-113145,56733565,2021-04-23,2021-04-27,Standard Class,VD-21670,TEC-AC-10001838,1399.93,7,0,601.9699
3466,OF-2021-113145,74318310,2021-04-23,2021-04-27,Standard Class,VD-21670,TEC-PH-10002597,503.96,4,0,125.99
3467,ON-2021-110163,93547709,2021-04-23,2021-04-26,First Class,GA-14725,OFF-AR-10001683,7.88,1,0.2,1.773
3468,OF-2021-108119,15122951,2021-04-23,2021-04-30,Standard Class,MS-17530,FUR-TA-10002530,301.96,2,0,45.294
3469,OF-2021-126739,86937402,2021-04-23,2021-04-25,Second Class,JH-16180,FUR-CH-10000422,327.564,4,0.1,21.8376
3470,OF-2021-141740,05923182,2021-04-23,2021-04-27,Standard Class,JF-15490,FUR-CH-10001545,205.164,2,0.1,13.6776
3471,OF-2021-130890,59266227,2021-04-24,2021-04-28,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942
3472,OF-2021-125416,33307356,2021-04-24,2021-04-24,Same Day,KC-16540,TEC-AC-10001552,447.93,9,0,49.2723
3473,OF-2021-100657,46352861,2021-04-24,2021-04-29,Standard Class,SW-20245,FUR-CH-10003535,109.764,2,0.1,8.5372
3474,OF-2021-168207,13634487,2021-04-24,2021-04-28,Standard Class,LT-17110,FUR-FU-10004909,96.96,6,0,33.936
3475,OF-2021-168207,13898515,2021-04-24,2021-04-28,Standard Class,LT-17110,OFF-BI-10001524,117.488,7,0.2,41.1208
3476,OF-2021-168207,53067178,2021-04-24,2021-04-28,Standard Class,LT-17110,OFF-BI-10003355,11.952,3,0.2,4.1832
3477,OF-2021-168207,92108635,2021-04-24,2021-04-28,Standard Class,LT-17110,FUR-BO-10004357,512.499,3,0.15,-30.147
3478,OF-2021-160227,21710683,2021-04-24,2021-04-26,First Class,ED-13885,FUR-CH-10002073,2621.322,11,0.1,553.3902
3479,OF-2021-141810,18965426,2021-04-24,2021-04-29,Standard Class,BB-10990,OFF-BI-10001524,29.372,7,0.8,-46.9952
3480,OF-2021-141810,66627730,2021-04-24,2021-04-29,Standard Class,BB-10990,TEC-PH-10002200,344.704,2,0.2,38.7792
3481,OF-2021-138625,81392178,2021-04-24,2021-04-27,First Class,EG-13900,OFF-AP-10003099,197.72,4,0,55.3616
3482,OF-2021-140410,95825307,2021-04-25,2021-04-29,Standard Class,CM-12655,TEC-PH-10003580,1212.848,7,0.2,106.1242
3483,OF-2021-140410,77144902,2021-04-25,2021-04-29,Standard Class,CM-12655,TEC-AC-10001109,89.97,3,0,37.7874
3484,OF-2021-140410,76810231,2021-04-25,2021-04-29,Standard Class,CM-12655,FUR-FU-10003347,42.6,3,0,16.614
3485,OF-2021-121041,06494486,2021-04-25,2021-05-02,Standard Class,CS-12250,OFF-EN-10001137,6.608,2,0.2,2.1476
3486,OF-2021-162047,22351324,2021-04-25,2021-04-27,First Class,FH-14365,FUR-CH-10004983,1448.82,10,0.1,209.274
3487,OF-2021-131422,75912014,2021-04-27,2021-05-01,Standard Class,GB-14530,FUR-CH-10001270,207,3,0.2,25.875
3488,OF-2021-118444,60861108,2021-04-27,2021-05-01,Standard Class,VD-21670,OFF-AP-10000576,387.136,4,0.2,24.196
3489,OF-2021-144386,82324428,2021-04-27,2021-05-03,Standard Class,GT-14635,OFF-BI-10001116,25.344,6,0.2,8.8704
3490,OF-2021-103961,66449232,2021-04-27,2021-05-01,Standard Class,NG-18430,OFF-LA-10004484,19.824,6,0.2,6.4428
3491,OF-2021-145485,31290403,2021-04-27,2021-04-27,Same Day,JM-16195,OFF-ST-10000649,62.8,4,0,15.7
3492,OF-2021-131072,45337616,2021-04-27,2021-04-27,Same Day,KL-16645,OFF-BI-10002794,98.352,3,0.2,35.6526
3493,ON-2021-136259,76636919,2021-04-27,2021-04-30,First Class,CB-12415,OFF-BI-10000773,7.218,3,0.7,-5.5338
3494,ON-2021-136259,52504406,2021-04-27,2021-04-30,First Class,CB-12415,OFF-SU-10004661,27.2,4,0.2,2.04
3495,OF-2021-105312,42616646,2021-04-28,2021-05-01,First Class,MT-17815,OFF-EN-10002600,7.08,3,0.2,2.478
3496,OF-2021-105312,95725013,2021-04-28,2021-05-01,First Class,MT-17815,OFF-BI-10002049,4.401,3,0.7,-3.5208
3497,OF-2021-102848,91658307,2021-04-29,2021-05-01,Second Class,KB-16240,FUR-CH-10000595,190.72,1,0.2,11.92
3498,OF-2021-148432,64368871,2021-04-29,2021-05-02,Second Class,MC-18130,OFF-FA-10004968,26.18,7,0,0.5236
3499,OF-2021-148432,31014076,2021-04-29,2021-05-02,Second Class,MC-18130,OFF-PA-10001274,7.3,2,0,3.431
3500,OF-2021-134922,31007903,2021-04-29,2021-05-03,Standard Class,KB-16240,OFF-EN-10000483,24.4,2,0.2,7.93
3501,OF-2021-162887,92944260,2021-04-29,2021-05-01,Second Class,SV-20785,FUR-CH-10000595,715.2,3,0,178.8
3502,OF-2021-105571,54615458,2021-04-29,2021-05-03,Standard Class,CP-12340,OFF-BI-10003305,16.146,9,0.7,-12.9168
3503,OF-2021-105571,58709271,2021-04-29,2021-05-03,Standard Class,CP-12340,OFF-BI-10001359,1345.485,5,0.7,-1031.5385
3504,OF-2021-126669,97601936,2021-04-29,2021-05-05,Standard Class,DO-13645,OFF-PA-10001357,76.64,2,0.2,26.824
3505,OF-2021-163181,28002196,2021-04-29,2021-05-04,Standard Class,AB-10105,OFF-AR-10001683,23.64,3,0.2,5.319
3506,OF-2021-163181,72797438,2021-04-29,2021-05-04,Standard Class,AB-10105,OFF-ST-10001713,84.784,2,0.2,-16.9568
3507,OF-2021-163181,62517017,2021-04-29,2021-05-04,Standard Class,AB-10105,FUR-FU-10000193,64.96,5,0.6,-84.448
3508,OF-2021-163181,80522273,2021-04-29,2021-05-04,Standard Class,AB-10105,OFF-BI-10000474,32.06,10,0.8,-51.296
3509,OF-2021-163181,79582731,2021-04-29,2021-05-04,Standard Class,AB-10105,OFF-ST-10000129,177.648,2,0.2,-28.8678
3510,OF-2021-163181,59867715,2021-04-29,2021-05-04,Standard Class,AB-10105,TEC-MA-10001016,287.91,3,0.4,33.5895
3511,OF-2021-105634,31476994,2021-04-30,2021-05-06,Standard Class,HA-14905,OFF-AR-10001573,11.65,5,0,3.3785
3512,OF-2021-117611,17211994,2021-04-30,2021-05-02,Second Class,MZ-17335,OFF-FA-10002280,5,1,0,2.4
3513,OF-2021-117611,86180180,2021-04-30,2021-05-02,Second Class,MZ-17335,TEC-AC-10002049,371.97,3,0,66.9546
3514,OF-2021-123568,81756660,2021-04-30,2021-05-06,Standard Class,SC-20095,OFF-FA-10002701,5.04,3,0,0.2016
3515,OF-2021-123568,63149180,2021-04-30,2021-05-06,Standard Class,SC-20095,OFF-PA-10001125,92.94,3,0,41.823
3516,OF-2021-123568,97539207,2021-04-30,2021-05-06,Standard Class,SC-20095,FUR-FU-10004090,66.69,3,0,22.0077
3517,OF-2021-123568,82743825,2021-04-30,2021-05-06,Standard Class,SC-20095,OFF-BI-10001510,91.68,5,0.2,28.65
3518,OF-2021-164441,32503730,2021-04-30,2021-05-05,Standard Class,AC-10450,OFF-BI-10001922,52.272,11,0.2,17.6418
3519,OF-2021-164441,47649297,2021-04-30,2021-05-05,Standard Class,AC-10450,OFF-PA-10001667,17.94,3,0,8.073
3520,OF-2021-111990,50610808,2021-04-30,2021-05-05,Standard Class,DB-13660,OFF-BI-10003291,10.476,6,0.8,-17.2854
3521,OF-2021-154886,42332565,2021-04-30,2021-05-04,Standard Class,SW-20455,TEC-AC-10001956,119.9,2,0,43.164
3522,OF-2021-109386,30793582,2021-04-30,2021-05-05,Second Class,RH-19600,OFF-AP-10003266,44.43,3,0,18.6606
3523,OF-2021-109386,85587349,2021-04-30,2021-05-05,Second Class,RH-19600,TEC-PH-10002890,226.2,5,0,58.812
3524,OF-2021-109386,62827391,2021-04-30,2021-05-05,Second Class,RH-19600,FUR-FU-10000308,186.54,3,0,41.0388
3525,OF-2021-109386,61683597,2021-04-30,2021-05-05,Second Class,RH-19600,OFF-AR-10000380,265.86,7,0,79.758
3526,OF-2021-109386,98338589,2021-04-30,2021-05-05,Second Class,RH-19600,OFF-AR-10000122,27.9,5,0,6.975
3527,ON-2021-151407,82600846,2021-04-30,2021-05-04,Standard Class,RD-19585,TEC-PH-10003885,263.96,4,0,76.5484
3528,OF-2021-114811,80758592,2021-04-30,2021-04-30,Same Day,KD-16495,OFF-ST-10000885,67.15,5,0,16.7875
3529,OF-2021-114811,95871828,2021-04-30,2021-04-30,Same Day,KD-16495,TEC-PH-10004165,549.98,2,0,142.9948
3530,OF-2021-114811,71805138,2021-04-30,2021-04-30,Same Day,KD-16495,FUR-FU-10002240,11.82,3,0,4.728
3531,OF-2021-114811,03012409,2021-04-30,2021-04-30,Same Day,KD-16495,TEC-MA-10000045,4643.8,4,0,2229.024
3532,OF-2021-114811,80000209,2021-04-30,2021-04-30,Same Day,KD-16495,FUR-CH-10003746,577.764,2,0.1,115.5528
3533,OF-2021-108259,70443274,2021-04-30,2021-05-07,Standard Class,NS-18640,OFF-FA-10000624,31.504,11,0.2,11.814
3534,OF-2021-108259,66123462,2021-04-30,2021-05-07,Standard Class,NS-18640,OFF-LA-10002945,5.04,1,0.2,1.638
3535,OF-2021-108259,70859272,2021-04-30,2021-05-07,Standard Class,NS-18640,OFF-BI-10000315,39.879,7,0.7,-29.2446
3536,OF-2021-108259,17666611,2021-04-30,2021-05-07,Standard Class,NS-18640,FUR-FU-10000023,4.712,1,0.2,1.4136
3537,OF-2021-117086,02934931,2021-04-30,2021-05-04,Standard Class,QJ-19255,FUR-BO-10004834,4404.9,5,0,1013.127
3538,OF-2021-158554,67976487,2021-05-01,2021-05-01,Same Day,CM-12190,OFF-PA-10004000,11.352,3,0.2,4.1151
3539,OF-2021-127509,58299153,2021-05-01,2021-05-05,Standard Class,AS-10090,OFF-BI-10002393,17.22,3,0,7.9212
3540,OF-2021-127509,67361583,2021-05-01,2021-05-05,Standard Class,AS-10090,FUR-TA-10002855,1024.38,7,0,215.1198
3541,OF-2021-127509,29291061,2021-05-01,2021-05-05,Standard Class,AS-10090,OFF-EN-10000781,26.22,3,0,12.3234
3542,OF-2021-127509,38657493,2021-05-01,2021-05-05,Standard Class,AS-10090,OFF-PA-10002160,17.34,3,0,8.4966
3543,OF-2021-169796,63419426,2021-05-01,2021-05-06,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0,1114.512
3544,OF-2021-169796,48475458,2021-05-01,2021-05-06,Standard Class,Dp-13240,OFF-ST-10001505,17.94,3,0,3.0498
3545,OF-2021-146486,01101983,2021-05-01,2021-05-06,Second Class,DV-13465,OFF-ST-10002554,244.55,5,0,4.891
3546,OF-2021-146486,00340447,2021-05-01,2021-05-06,Second Class,DV-13465,OFF-EN-10001509,12.24,6,0,5.7528
3547,OF-2021-146486,96346363,2021-05-01,2021-05-06,Second Class,DV-13465,TEC-AC-10002018,13.98,2,0,6.0114
3548,OF-2021-146486,28555940,2021-05-01,2021-05-06,Second Class,DV-13465,TEC-AC-10002637,899.95,5,0,53.997
3549,OF-2021-126466,27764744,2021-05-01,2021-05-05,Standard Class,JO-15550,OFF-FA-10000490,2.48,2,0,1.1656
3550,OF-2021-113222,58017284,2021-05-01,2021-05-01,Same Day,AG-10765,OFF-BI-10001890,10.74,3,0,5.1552
3551,OF-2021-155040,75263487,2021-05-02,2021-05-07,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0,35.156
3552,OF-2021-158659,15909296,2021-05-02,2021-05-06,Second Class,SC-20695,OFF-ST-10003306,714.3,5,0,207.147
3553,OF-2021-121783,96949279,2021-05-02,2021-05-06,Standard Class,PO-19180,OFF-AP-10003849,715.64,2,0,178.91
3554,OF-2021-121783,38384130,2021-05-02,2021-05-06,Standard Class,PO-19180,OFF-ST-10000078,795.51,3,0,143.1918
3555,OF-2021-121783,66155546,2021-05-02,2021-05-06,Standard Class,PO-19180,TEC-CO-10001571,549.99,1,0,274.995
3556,OF-2021-121783,06108923,2021-05-02,2021-05-06,Standard Class,PO-19180,OFF-BI-10001658,74.76,3,0,34.3896
3557,OF-2021-121783,84940944,2021-05-02,2021-05-06,Standard Class,PO-19180,FUR-FU-10004351,29.22,3,0,12.8568
3558,OF-2021-147690,24761422,2021-05-02,2021-05-06,Standard Class,SC-20020,OFF-ST-10001526,577.584,6,0.2,43.3188
3559,OF-2021-111948,83250430,2021-05-03,2021-05-03,Same Day,AG-10495,OFF-ST-10003282,418.32,7,0,117.1296
3560,OF-2021-111948,89582028,2021-05-03,2021-05-03,Same Day,AG-10495,OFF-AP-10002311,123.858,2,0.1,46.7908
3561,OF-2021-153220,76790415,2021-05-04,2021-05-06,First Class,YC-21895,OFF-PA-10003016,15.7,5,0,7.065
3562,OF-2021-113628,07945168,2021-05-04,2021-05-11,Standard Class,AH-10690,OFF-AR-10001246,11.76,5,0.2,1.323
3563,OF-2021-113628,75420125,2021-05-04,2021-05-11,Standard Class,AH-10690,OFF-BI-10003291,5.238,2,0.7,-4.0158
3564,OF-2021-113628,45184210,2021-05-04,2021-05-11,Standard Class,AH-10690,OFF-BI-10002799,4.662,3,0.7,-3.7296
3565,OF-2021-113628,83770990,2021-05-04,2021-05-11,Standard Class,AH-10690,FUR-CH-10003298,523.92,5,0.2,-72.039
3566,OF-2021-113628,28013787,2021-05-04,2021-05-11,Standard Class,AH-10690,TEC-PH-10000441,100.792,1,0.2,10.0792
3567,OF-2021-113628,68703265,2021-05-04,2021-05-11,Standard Class,AH-10690,FUR-CH-10004477,146.136,3,0.2,16.4403
3568,OF-2021-162964,37586861,2021-05-04,2021-05-10,Standard Class,MF-18250,OFF-ST-10002344,64.784,1,0.2,-14.5764
3569,OF-2021-162964,93008481,2021-05-04,2021-05-10,Standard Class,MF-18250,OFF-PA-10003349,15.552,3,0.2,5.6376
3570,OF-2021-162964,09807746,2021-05-04,2021-05-10,Standard Class,MF-18250,OFF-EN-10003055,223.888,7,0.2,69.965
3571,ON-2021-153283,15090896,2021-05-04,2021-05-10,Standard Class,EB-14110,OFF-EN-10001539,15.56,2,0,7.3132
3572,ON-2021-156867,98098858,2021-05-05,2021-05-09,Standard Class,LC-16870,TEC-AC-10001552,238.896,6,0.2,-26.8758
3573,ON-2021-156867,20002106,2021-05-05,2021-05-09,Standard Class,LC-16870,FUR-FU-10004006,102.36,3,0.2,-3.8385
3574,ON-2021-156867,02476816,2021-05-05,2021-05-09,Standard Class,LC-16870,OFF-BI-10002794,36.882,3,0.7,-25.8174
3575,OF-2021-111199,65915468,2021-05-05,2021-05-09,Standard Class,JK-15730,OFF-PA-10001790,115.296,3,0.2,40.3536
3576,OF-2021-115798,04786792,2021-05-05,2021-05-11,Standard Class,KL-16645,TEC-PH-10003691,377.97,3,0,94.4925
3577,OF-2021-115798,32400747,2021-05-05,2021-05-11,Standard Class,KL-16645,OFF-PA-10001560,42.28,7,0,19.8716
3578,OF-2021-115798,09899291,2021-05-05,2021-05-11,Standard Class,KL-16645,FUR-BO-10004467,299.97,3,0,56.9943
3579,OF-2021-115798,57504080,2021-05-05,2021-05-11,Standard Class,KL-16645,TEC-PH-10001819,89.98,2,0,43.1904
3580,OF-2021-153073,42640689,2021-05-05,2021-05-05,Same Day,HA-14905,FUR-FU-10001025,17.496,9,0.6,-7.4358
3581,OF-2021-149909,65860046,2021-05-05,2021-05-09,Standard Class,RA-19915,OFF-PA-10000726,63.77,7,0,28.6965
3582,OF-2021-149909,83166093,2021-05-05,2021-05-09,Standard Class,RA-19915,TEC-PH-10001536,50.97,3,0,13.2522
3583,OF-2021-149909,22474544,2021-05-05,2021-05-09,Standard Class,RA-19915,OFF-PA-10001790,96.08,2,0,46.1184
3584,OF-2021-114503,01351149,2021-05-05,2021-05-09,Standard Class,AA-10375,OFF-ST-10003572,84.96,6,0.2,6.372
3585,OF-2021-144519,52292114,2021-05-05,2021-05-09,Standard Class,AW-10930,TEC-PH-10004908,339.96,5,0.2,42.495
3586,OF-2021-144519,26921245,2021-05-05,2021-05-09,Standard Class,AW-10930,FUR-FU-10000794,63.98,7,0,21.7532
3587,OF-2021-136147,76480585,2021-05-05,2021-05-10,Standard Class,FM-14380,OFF-BI-10004224,121.104,6,0.7,-100.92
3588,OF-2021-136147,10395700,2021-05-05,2021-05-10,Standard Class,FM-14380,TEC-AC-10004568,111.96,5,0.2,-1.3995
3589,OF-2021-130183,36197381,2021-05-05,2021-05-09,Standard Class,PO-18850,FUR-BO-10001811,613.9992,3,0.32,-18.0588
3590,OF-2021-104948,47546717,2021-05-05,2021-05-09,Standard Class,KH-16510,OFF-BI-10001267,9.872,2,0.2,3.4552
3591,OF-2021-104948,63769912,2021-05-05,2021-05-09,Standard Class,KH-16510,FUR-BO-10004357,683.332,4,0.15,-40.196
3592,OF-2021-104948,80716135,2021-05-05,2021-05-09,Standard Class,KH-16510,OFF-PA-10004610,29.96,7,0,13.482
3593,OF-2021-137897,52439176,2021-05-06,2021-05-11,Standard Class,PJ-18835,TEC-AC-10002217,37.6,2,0,2.256
3594,OF-2021-137897,83685287,2021-05-06,2021-05-11,Standard Class,PJ-18835,TEC-AC-10001267,59.9,2,0,23.96
3595,OF-2021-137897,86481244,2021-05-06,2021-05-11,Standard Class,PJ-18835,OFF-PA-10004041,37,5,0,16.65
3596,OF-2021-154746,19966556,2021-05-06,2021-05-09,First Class,PJ-18835,OFF-EN-10001532,33.96,2,0,16.98
3597,OF-2021-154746,58978549,2021-05-06,2021-05-09,First Class,PJ-18835,OFF-AP-10003057,826.11,3,0,322.1829
3598,ON-2021-111927,47688573,2021-05-06,2021-05-11,Standard Class,LS-17230,FUR-FU-10004017,76.14,3,0,26.649
3599,ON-2021-111927,59800836,2021-05-06,2021-05-11,Standard Class,LS-17230,OFF-BI-10002571,19.96,2,0,9.3812
3600,OF-2021-151043,42178832,2021-05-06,2021-05-12,Standard Class,MG-17680,TEC-AC-10001090,47.984,2,0.2,-1.1996
3601,OF-2021-138674,01865607,2021-05-06,2021-05-09,First Class,KB-16585,OFF-FA-10000304,8.72,5,0.2,2.289
3602,OF-2021-138674,75221509,2021-05-06,2021-05-09,First Class,KB-16585,TEC-AC-10000358,91.176,3,0.2,4.5588
3603,OF-2021-138674,38653392,2021-05-06,2021-05-09,First Class,KB-16585,TEC-AC-10002800,159.968,4,0.2,29.994
